-9.7492,0.9248,-6.4940
-10.4059,0.3103,-6.0568
-10.9992,0.8676,-5.4760
-11.4438,0.9716,-6.3657
-11.8854,0.4323,-5.6487
-12.0043,-0.4996,-5.3061
-11.1180,-0.1992,-4.9537
-10.6991,-1.0985,-4.8277
-11.5562,-0.7743,-4.4273
-11.6010,-0.0618,-5.1275
-11.0870,-0.2692,-5.9599
-12.0293,-0.1645,-6.2781
-12.2311,-0.7481,-5.4915
-12.5837,-1.3553,-6.2035
-12.2327,-2.0450,-6.8368
-11.9885,-1.7527,-7.7614
-12.5926,-1.4644,-7.0185
-12.9027,-0.9375,-7.8098
-12.5676,-0.2338,-7.1833
-11.6159,-0.2752,-6.8792
-12.3390,0.3841,-7.0850
-11.4163,0.6831,-6.8418
-10.7806,0.2895,-6.1777
-10.9822,0.8607,-5.3821
-10.0134,1.0532,-5.5386
-9.8846,0.1440,-5.1427
-9.1888,-0.3524,-4.6236
-9.2989,-1.3386,-4.5002
-9.1780,-1.9093,-3.6880
-9.8035,-2.6631,-3.8897
-8.9226,-2.8425,-3.4518
-9.7566,-2.3772,-3.7483
-9.8000,-1.3852,-3.8669
-10.3315,-1.0879,-4.6600
-10.3326,-2.0471,-4.9425
-10.6717,-1.2009,-4.5314
-11.4530,-1.8203,-4.6083
-11.0056,-1.0658,-5.0884
-10.9244,-2.0537,-5.2206
-10.2159,-2.7348,-5.4053
-9.6443,-1.9926,-5.7552
-9.5765,-1.8464,-6.7422
-10.1413,-1.8788,-7.5667
-11.0739,-1.5890,-7.3514
-10.2340,-1.0552,-7.4501
-10.4209,-2.0350,-7.5215
-10.2690,-2.2503,-6.5569
-9.8287,-3.1381,-6.4228
-10.5808,-2.5484,-6.1285
-10.0783,-2.1636,-5.3543
-9.7426,-1.2266,-5.4509
-10.3499,-1.7842,-6.0168
-9.4777,-1.7013,-5.5348
-8.9743,-0.9650,-5.9869
-9.4115,-0.1124,-5.7008
-8.8294,-0.8063,-5.2770
-8.8902,-0.6260,-4.2953
-9.6442,-1.0759,-4.7739
-9.4995,-1.7472,-4.0470
-9.8915,-1.0008,-3.5092
-10.0256,-0.8502,-2.5297
-10.2396,-0.0744,-1.9362
-10.1647,0.8011,-1.4588
-9.7959,-0.1283,-1.4515
-10.7402,-0.1289,-1.7805
-11.4306,-0.5175,-1.1704
-11.5746,0.4253,-1.4711
-12.4747,-0.0061,-1.4105
-11.7727,0.2184,-2.0863
-11.3977,0.8688,-2.7470
-10.5097,0.7997,-2.2924
-9.6989,0.8242,-2.8773
-9.3029,0.8200,-3.7955
-9.5741,1.6926,-4.2019
-10.1753,2.4910,-4.2358
-11.0611,2.7419,-4.6261
-10.4789,2.5483,-5.4158
-10.0735,2.7821,-6.2995
-10.9228,2.3343,-6.0200
-10.2266,2.3313,-5.3022
-10.8669,2.9565,-5.7483
-10.7726,3.7321,-6.3724
-9.8916,3.4120,-6.7206
-10.0597,3.1671,-5.7658
-10.2918,4.1371,-5.8385
-9.7259,4.9256,-6.0793
-10.1459,5.1416,-6.9608
-9.3245,5.6729,-6.7536
-9.2745,6.6608,-6.6069
-9.9588,7.0965,-7.1917
-9.3625,6.4118,-6.7725
-9.9241,6.7976,-7.5045
-9.0008,7.1223,-7.2994
-9.5351,7.2567,-6.4649
-8.8811,8.0110,-6.5223
-9.7283,8.4997,-6.3139
-9.1416,9.3094,-6.3247
-10.0601,9.7008,-6.2691
-9.4658,9.2694,-6.9480
-9.2487,9.2165,-7.9227
-8.4727,9.3300,-7.3023
-7.9637,8.4693,-7.3008
-7.2803,8.7757,-6.6381
-7.7835,8.7990,-7.5020
-7.0042,9.1010,-6.9530
-7.0867,8.5986,-6.0923
-7.9963,8.2893,-5.8148
-7.8637,8.8355,-4.9878
-7.6222,8.0424,-5.5470
-8.2046,7.2306,-5.5876
-9.0181,7.3716,-5.0234
-8.6911,8.2399,-5.3963
-8.3744,7.3836,-5.8042
-8.9320,8.0156,-5.2660
-8.2064,7.4692,-4.8478
-8.0639,6.4847,-4.9494
-8.7993,5.9480,-5.3632
-8.7199,6.1208,-4.3814
-8.5065,5.3789,-5.0170
-8.1037,4.6989,-4.4044
-8.8477,5.1171,-4.9256
-9.4787,5.2514,-5.6897
-9.0449,4.3951,-5.9702
-8.7278,4.5255,-6.9095
-8.8803,4.1526,-7.8248
-9.1660,4.6094,-6.9824
-8.2870,4.1329,-7.0014
-9.2755,4.2612,-7.0822
-10.1392,3.8285,-6.8238
-10.7708,4.1706,-7.5195
-10.7628,4.7646,-6.7151
-10.5764,3.9373,-6.1851
-10.2688,3.6234,-5.2869
-10.8054,3.0594,-4.6592
-10.0354,3.2575,-4.0527
-10.6930,3.4791,-3.3327
-10.9098,2.5955,-3.7479
-10.0125,3.0357,-3.7830
-10.7876,3.6676,-3.7736
-9.8512,3.9273,-4.0098
-10.5822,4.6033,-4.1028
-9.6597,4.2825,-4.3175
-8.7994,4.0056,-3.8896
-8.3909,3.9558,-2.9782
-7.7356,3.3251,-2.5625
-7.8110,2.9322,-1.6460
-7.8246,3.5239,-2.4520
-7.0518,2.9083,-2.2978
-7.9120,2.3986,-2.3158
-8.8634,2.3219,-2.6139
-9.6865,2.5471,-2.0926
-10.6831,2.5282,-2.0119
-10.5445,3.2469,-1.3305
-10.5210,2.8935,-2.2657
-10.0028,2.4563,-3.0008
-9.0469,2.3326,-2.7344
-9.3448,1.6801,-2.0377
-9.7287,2.0002,-2.9038
-9.6954,2.9688,-3.1500
-10.6533,3.0882,-3.4110
-10.9178,2.1797,-3.7344
-10.2534,1.6283,-3.2298
-10.7331,0.9117,-3.7361
-10.3619,1.4168,-2.9569
-9.5145,0.9770,-2.6594
-9.3089,0.0562,-2.3280
-9.9639,-0.6414,-2.0377
-9.0687,-0.4683,-1.6270
-8.7776,-0.5458,-0.6734
-8.2544,-1.2032,-1.2157
-8.3053,-2.0178,-0.6380
-9.0907,-2.3687,-0.1281
-9.5095,-2.8692,-0.8858
-8.5969,-2.4964,-0.7180
-8.0641,-1.9346,-1.3508
-8.7045,-1.9749,-0.5838
-8.2976,-1.4547,0.1671
-8.6788,-1.5744,1.0838
-8.5093,-0.6554,1.4398
-7.9181,-0.7263,2.2432
-7.3260,-0.7939,1.4401
-7.1964,-0.2316,2.2567
-6.7936,0.6331,2.5570
-6.5462,1.0691,3.4223
-6.2982,0.3072,2.8239
-6.5918,-0.6450,2.7393
-6.5022,0.3389,2.8942
